collection,request_name,method,path,raw_url
HPE Aruba Networking Central (Classic Central),Get config summary for configured groups.,GET,/cloud-connect/config-summary,{{base_url}}/cloud-connect/config-summary?group=<string>
HPE Aruba Networking Central (Classic Central),Get Zscaler node scan details.,GET,/cloud-connect/zscaler/node-scan,{{base_url}}/cloud-connect/zscaler/node-scan
HPE Aruba Networking Central (Classic Central),Get all Cloud Provider endpoints.,GET,/cloud-connect/topology-eps,{{base_url}}/cloud-connect/topology-eps?group=<string>
HPE Aruba Networking Central (Classic Central),Update Zscaler cloud provider endpoint config,PUT,/cloud-connect/v1/node_list/:node_id/config/zscaler,{{base_url}}/cloud-connect/v1/node_list/:node_id/config/zscaler
HPE Aruba Networking Central (Classic Central),Updates an existing Prisma Cloud Account with name as account_name,PUT,/cloud-connect/v1/prisma-account/:account_name,{{base_url}}/cloud-connect/v1/prisma-account/:account_name
HPE Aruba Networking Central (Classic Central),Get the list of valid Tunnel Policy configurations,GET,/cloud-connect/v1/tunnel-policy-config-metadata,{{base_url}}/cloud-connect/v1/tunnel-policy-config-metadata
HPE Aruba Networking Central (Classic Central),Delete Custom Cloud Account with name as account_name,DELETE,/cloud-connect/v1/custom-account/:account_name,{{base_url}}/cloud-connect/v1/custom-account/:account_name
HPE Aruba Networking Central (Classic Central),"Set country code at group level (For UI groups only, not supported for template groups).

Note: IAP's need to be rebooted for changes to take effect.
",PUT,/configuration/v1/country,{{base_url}}/configuration/v1/country
HPE Aruba Networking Central (Classic Central),"Get country code set for group (For UI groups only, not supported for template groups).",GET,/configuration/v1/:group/country,{{base_url}}/configuration/v1/:group/country
HPE Aruba Networking Central (Classic Central),"Set country code at group level (For UI groups only, not supported for template groups).

Note: IAP's need to be rebooted for changes to take effect.
",PUT,/configuration/v1/country,{{base_url}}/configuration/v1/country
HPE Aruba Networking Central (Classic Central),"Get country code set for group (For UI groups only, not supported for template groups).",GET,/configuration/v1/:group/country,{{base_url}}/configuration/v1/:group/country
HPE Aruba Networking Central (Classic Central),Move devices to a group.,POST,/configuration/v1/devices/move,{{base_url}}/configuration/v1/devices/move
HPE Aruba Networking Central (Classic Central),Get group for a device.,GET,/configuration/v1/devices/:device_serial/group,{{base_url}}/configuration/v1/devices/:device_serial/group
HPE Aruba Networking Central (Classic Central),Get last known running configuration for a device.,GET,/configuration/v1/devices/:device_serial/configuration,{{base_url}}/configuration/v1/devices/:device_serial/configuration
HPE Aruba Networking Central (Classic Central),Get configuration details for a device (only for template groups).,GET,/configuration/v1/devices/:device_serial/config_details,{{base_url}}/configuration/v1/devices/:device_serial/config_details?details=true
HPE Aruba Networking Central (Classic Central),Get templates for a list of devices.,GET,/configuration/v1/devices/template,"{{base_url}}/configuration/v1/devices/template?device_serials=<string>,<string>"
HPE Aruba Networking Central (Classic Central),Get templates of devices present in the given list of groups.,GET,/configuration/v1/devices/groups/template,"{{base_url}}/configuration/v1/devices/groups/template?limit=20&offset=0&include_groups=<string>,<string>&exclude_groups=<string>,<string>&all_groups=<boolean>&device_type=ArubaSwitch"
HPE Aruba Networking Central (Classic Central),Get templates of devices for given template hash (Only allowed for user having all_groups access or admin).,GET,/configuration/v1/devices/:template_hash/template,{{base_url}}/configuration/v1/devices/:template_hash/template?limit=20&offset=0&exclude_hash=false&device_type=ArubaSwitch
HPE Aruba Networking Central (Classic Central),Get variablised template for an Aruba Switch.,GET,/configuration/v1/devices/:device_serial/variablised_template,{{base_url}}/configuration/v1/devices/:device_serial/variablised_template
HPE Aruba Networking Central (Classic Central),"(Deprecated) Set Username, password required for establishing SSH connection to switch.",POST,/configuration/v1/devices/:device_serial/ssh_connection,{{base_url}}/configuration/v1/devices/:device_serial/ssh_connection
HPE Aruba Networking Central (Classic Central),Get last known running configuration for a device.,GET,/configuration/v1/devices/:device_serial/configuration,{{base_url}}/configuration/v1/devices/:device_serial/configuration
HPE Aruba Networking Central (Classic Central),Get variablised template for an Aruba Switch.,GET,/configuration/v1/devices/:device_serial/variablised_template,{{base_url}}/configuration/v1/devices/:device_serial/variablised_template
HPE Aruba Networking Central (Classic Central),Get configuration details for a device (only for template groups).,GET,/configuration/v1/devices/:device_serial/config_details,{{base_url}}/configuration/v1/devices/:device_serial/config_details?details=true
HPE Aruba Networking Central (Classic Central),Get templates for a list of devices.,GET,/configuration/v1/devices/template,"{{base_url}}/configuration/v1/devices/template?device_serials=<string>,<string>"
HPE Aruba Networking Central (Classic Central),Get templates of devices for given template hash (Only allowed for user having all_groups access or admin).,GET,/configuration/v1/devices/:template_hash/template,{{base_url}}/configuration/v1/devices/:template_hash/template?limit=20&offset=0&exclude_hash=false&device_type=ArubaSwitch
HPE Aruba Networking Central (Classic Central),Move devices to a group.,POST,/configuration/v1/devices/move,{{base_url}}/configuration/v1/devices/move
HPE Aruba Networking Central (Classic Central),Get templates of devices present in the given list of groups.,GET,/configuration/v1/devices/groups/template,"{{base_url}}/configuration/v1/devices/groups/template?limit=20&offset=0&include_groups=<string>,<string>&exclude_groups=<string>,<string>&all_groups=<boolean>&device_type=ArubaSwitch"
HPE Aruba Networking Central (Classic Central),"(Deprecated) Set Username, password required for establishing SSH connection to switch.",POST,/configuration/v1/devices/:device_serial/ssh_connection,{{base_url}}/configuration/v1/devices/:device_serial/ssh_connection
HPE Aruba Networking Central (Classic Central),Get group for a device.,GET,/configuration/v1/devices/:device_serial/group,{{base_url}}/configuration/v1/devices/:device_serial/group
HPE Aruba Networking Central (Classic Central),(Deprecated) Get an existing ap settings.,GET,/configuration/v1/ap_settings/:serial_number,{{base_url}}/configuration/v1/ap_settings/:serial_number
HPE Aruba Networking Central (Classic Central),(Deprecated) Update an existing ap settings.,POST,/configuration/v1/ap_settings/:serial_number,{{base_url}}/configuration/v1/ap_settings/:serial_number
HPE Aruba Networking Central (Classic Central),Get an existing ap settings.,GET,/configuration/v2/ap_settings/:serial_number,{{base_url}}/configuration/v2/ap_settings/:serial_number
HPE Aruba Networking Central (Classic Central),Update an existing ap settings.,POST,/configuration/v2/ap_settings/:serial_number,{{base_url}}/configuration/v2/ap_settings/:serial_number
HPE Aruba Networking Central (Classic Central),Update an existing ap settings.,POST,/configuration/v2/ap_settings/:serial_number,{{base_url}}/configuration/v2/ap_settings/:serial_number
HPE Aruba Networking Central (Classic Central),(Deprecated) Get an existing ap settings.,GET,/configuration/v1/ap_settings/:serial_number,{{base_url}}/configuration/v1/ap_settings/:serial_number
HPE Aruba Networking Central (Classic Central),(Deprecated) Update an existing ap settings.,POST,/configuration/v1/ap_settings/:serial_number,{{base_url}}/configuration/v1/ap_settings/:serial_number
HPE Aruba Networking Central (Classic Central),Get an existing ap settings.,GET,/configuration/v2/ap_settings/:serial_number,{{base_url}}/configuration/v2/ap_settings/:serial_number
HPE Aruba Networking Central (Classic Central),Get all groups.,GET,/configuration/v2/groups,{{base_url}}/configuration/v2/groups?limit=20&offset=0
HPE Aruba Networking Central (Classic Central),Create new group.,POST,/configuration/v2/groups,{{base_url}}/configuration/v2/groups
HPE Aruba Networking Central (Classic Central),Create new group with specified properties.,POST,/configuration/v3/groups,{{base_url}}/configuration/v3/groups
HPE Aruba Networking Central (Classic Central),Clone and create new group.,POST,/configuration/v2/groups/clone,{{base_url}}/configuration/v2/groups/clone
HPE Aruba Networking Central (Classic Central),Get configuration mode set per device type for groups.,GET,/configuration/v2/groups/template_info,"{{base_url}}/configuration/v2/groups/template_info?groups=<string>,<string>"
HPE Aruba Networking Central (Classic Central),Get properties set for groups.,GET,/configuration/v1/groups/properties,"{{base_url}}/configuration/v1/groups/properties?groups=<string>,<string>"
HPE Aruba Networking Central (Classic Central),Update properties for the given group.,PATCH,/configuration/v2/groups/:group/properties,{{base_url}}/configuration/v2/groups/:group/properties
HPE Aruba Networking Central (Classic Central),Delete existing group.,DELETE,/configuration/v1/groups/:group,{{base_url}}/configuration/v1/groups/:group
HPE Aruba Networking Central (Classic Central),Update properties for the given group.,PATCH,/configuration/v2/groups/:group/properties,{{base_url}}/configuration/v2/groups/:group/properties
HPE Aruba Networking Central (Classic Central),Get properties set for groups.,GET,/configuration/v1/groups/properties,"{{base_url}}/configuration/v1/groups/properties?groups=<string>,<string>"
HPE Aruba Networking Central (Classic Central),Clone and create new group.,POST,/configuration/v2/groups/clone,{{base_url}}/configuration/v2/groups/clone
HPE Aruba Networking Central (Classic Central),Create new group with specified properties.,POST,/configuration/v3/groups,{{base_url}}/configuration/v3/groups
HPE Aruba Networking Central (Classic Central),Get configuration mode set per device type for groups.,GET,/configuration/v2/groups/template_info,"{{base_url}}/configuration/v2/groups/template_info?groups=<string>,<string>"
HPE Aruba Networking Central (Classic Central),Create new group.,POST,/configuration/v2/groups,{{base_url}}/configuration/v2/groups
HPE Aruba Networking Central (Classic Central),Delete existing group.,DELETE,/configuration/v1/groups/:group,{{base_url}}/configuration/v1/groups/:group
HPE Aruba Networking Central (Classic Central),Get all groups.,GET,/configuration/v2/groups,{{base_url}}/configuration/v2/groups?limit=20&offset=0
HPE Aruba Networking Central (Classic Central),Get configuration mode as either Monitor or Managed mode at customer level.,GET,/configuration/v1/mode,{{base_url}}/configuration/v1/mode
HPE Aruba Networking Central (Classic Central),Set configuration mode as either Monitor or Manage at customer level.,POST,/configuration/v1/mode,{{base_url}}/configuration/v1/mode
HPE Aruba Networking Central (Classic Central),Get configuration mode for devices as either Monitor or Managed mode at group level.,GET,/configuration/v1/mode/group,{{base_url}}/configuration/v1/mode/group?limit=20&offset=0&q=<string>
HPE Aruba Networking Central (Classic Central),Set configuration mode as either Monitor or Manage at group level.,POST,/configuration/v1/mode/group,{{base_url}}/configuration/v1/mode/group
HPE Aruba Networking Central (Classic Central),Get configuration mode as either Monitor or Managed mode at device level.,GET,/configuration/v1/mode/device,{{base_url}}/configuration/v1/mode/device?limit=20&offset=0&group=<string>
HPE Aruba Networking Central (Classic Central),Set configuration mode as either Monitor or Manage for given devices.,POST,/configuration/v1/mode/device,{{base_url}}/configuration/v1/mode/device
HPE Aruba Networking Central (Classic Central),Get configuration mode as either Monitor or Managed mode for device serials.,GET,/configuration/v1/mode/devices,"{{base_url}}/configuration/v1/mode/devices?device_serials=<string>,<string>"
HPE Aruba Networking Central (Classic Central),Set configuration mode as either Monitor or Manage for given devices.,POST,/configuration/v1/mode/device,{{base_url}}/configuration/v1/mode/device
HPE Aruba Networking Central (Classic Central),Get configuration mode as either Monitor or Managed mode at device level.,GET,/configuration/v1/mode/device,{{base_url}}/configuration/v1/mode/device?limit=20&offset=0&group=<string>
HPE Aruba Networking Central (Classic Central),Get configuration mode as either Monitor or Managed mode for device serials.,GET,/configuration/v1/mode/devices,"{{base_url}}/configuration/v1/mode/devices?device_serials=<string>,<string>"
HPE Aruba Networking Central (Classic Central),Set configuration mode as either Monitor or Manage at group level.,POST,/configuration/v1/mode/group,{{base_url}}/configuration/v1/mode/group
HPE Aruba Networking Central (Classic Central),Get configuration mode as either Monitor or Managed mode at customer level.,GET,/configuration/v1/mode,{{base_url}}/configuration/v1/mode
HPE Aruba Networking Central (Classic Central),Get configuration mode for devices as either Monitor or Managed mode at group level.,GET,/configuration/v1/mode/group,{{base_url}}/configuration/v1/mode/group?limit=20&offset=0&q=<string>
HPE Aruba Networking Central (Classic Central),Set configuration mode as either Monitor or Manage at customer level.,POST,/configuration/v1/mode,{{base_url}}/configuration/v1/mode
HPE Aruba Networking Central (Classic Central),(Deprecated) Get an existing swarm config.,GET,/configuration/v1/swarm_config/:guid,{{base_url}}/configuration/v1/swarm_config/:guid
HPE Aruba Networking Central (Classic Central),(Deprecated) Update an existing swarm config.,POST,/configuration/v1/swarm_config/:guid,{{base_url}}/configuration/v1/swarm_config/:guid
HPE Aruba Networking Central (Classic Central),Get an existing swarm config.,GET,/configuration/v2/swarm_config/:guid,{{base_url}}/configuration/v2/swarm_config/:guid
HPE Aruba Networking Central (Classic Central),Update an existing swarm config.,POST,/configuration/v2/swarm_config/:guid,{{base_url}}/configuration/v2/swarm_config/:guid
HPE Aruba Networking Central (Classic Central),(Deprecated) Get an existing swarm config.,GET,/configuration/v1/swarm_config/:guid,{{base_url}}/configuration/v1/swarm_config/:guid
HPE Aruba Networking Central (Classic Central),(Deprecated) Update an existing swarm config.,POST,/configuration/v1/swarm_config/:guid,{{base_url}}/configuration/v1/swarm_config/:guid
HPE Aruba Networking Central (Classic Central),Get an existing swarm config.,GET,/configuration/v2/swarm_config/:guid,{{base_url}}/configuration/v2/swarm_config/:guid
HPE Aruba Networking Central (Classic Central),Update an existing swarm config.,POST,/configuration/v2/swarm_config/:guid,{{base_url}}/configuration/v2/swarm_config/:guid
HPE Aruba Networking Central (Classic Central),Get auto commit state as either On or Off at group level.,GET,/configuration/v1/auto_commit_state/groups,{{base_url}}/configuration/v1/auto_commit_state/groups?limit=20&offset=0&q=<string>
HPE Aruba Networking Central (Classic Central),Set auto commit state as either On or Off at group level.,POST,/configuration/v1/auto_commit_state/groups,{{base_url}}/configuration/v1/auto_commit_state/groups
HPE Aruba Networking Central (Classic Central),Get auto commit state as either On or Off for device serials.,GET,/configuration/v1/auto_commit_state/devices,"{{base_url}}/configuration/v1/auto_commit_state/devices?device_serials=<string>,<string>"
HPE Aruba Networking Central (Classic Central),Set auto commit state as either On or Off for given devices.,POST,/configuration/v1/auto_commit_state/devices,{{base_url}}/configuration/v1/auto_commit_state/devices
